name,duration,playcount,listeners,mbid,url,artist
Again (feat. XXXTENTACION),0,152898,35443,,https://www.last.fm/music/Noah+Cyrus/_/Again+(feat.+XXXTENTACION),Noah Cyrus
When Love Takes Over (feat. Kelly Rowland),191,2029741,312117,f80a6fe8-bce3-4108-a731-83eede5318e6,https://www.last.fm/music/David+Guetta/_/When+Love+Takes+Over+(feat.+Kelly+Rowland),David Guetta
IF YOU PRAY RIGHT,0,949199,105646,,https://www.last.fm/music/BROCKHAMPTON/_/IF+YOU+PRAY+RIGHT,BROCKHAMPTON
Gospel,0,490447,71280,,https://www.last.fm/music/Rich+Brian/_/Gospel,Rich Brian
What's The Move (feat. Lil Uzi Vert),0,512549,62514,,https://www.last.fm/music/Young+Thug/_/What%27s+The+Move+(feat.+Lil+Uzi+Vert),Young Thug
The Adventures of Moon Man & Slim Shady (with Eminem),0,369057,66400,,https://www.last.fm/music/Kid+Cudi/_/The+Adventures+of+Moon+Man+&+Slim+Shady+(with+Eminem),Kid Cudi
Slow Down,416,2143471,186310,717d61b9-17da-4df5-8593-58b089eecba4,https://www.last.fm/music/Selena+Gomez/_/Slow+Down,Selena Gomez
Anywhere,0,1856469,163911,,https://www.last.fm/music/Rita+Ora/_/Anywhere,Rita Ora
Do for Love,282,668198,117747,0e49f077-0700-4fa2-a3f7-45c3d990426a,https://www.last.fm/music/2Pac/_/Do+for+Love,2Pac
Bad Habit,220,1311019,231396,30f7fe25-008e-476a-acef-5cfb51de6aa8,https://www.last.fm/music/The+Kooks/_/Bad+Habit,The Kooks
Coachella - Woodstock in My Mind,0,1115117,141024,,https://www.last.fm/music/Lana+Del+Rey/_/Coachella+-+Woodstock+in+My+Mind,Lana Del Rey
Shotta Flow (feat. Blueface) [Remix],0,483047,61199,,https://www.last.fm/music/NLE+Choppa/_/Shotta+Flow+(feat.+Blueface)+%5BRemix%5D,NLE Choppa
Papa Don't Preach,268,1954279,360876,38b0e2f7-ba17-4ba5-9812-881ee3098390,https://www.last.fm/music/Madonna/_/Papa+Don%27t+Preach,Madonna
Never Let Me Down Again,263,3057487,403681,e33a7b84-20e8-42c4-b825-df894a1fbc04,https://www.last.fm/music/Depeche+Mode/_/Never+Let+Me+Down+Again,Depeche Mode
Furthest Thing,267,1335726,185060,2891c41c-daec-46c1-85c7-359c39727ff3,https://www.last.fm/music/Drake/_/Furthest+Thing,Drake
Harvey,0,354847,56585,,https://www.last.fm/music/Her%27s/_/Harvey,Her's
The Last Of The Real Ones,0,946336,115917,,https://www.last.fm/music/Fall+Out+Boy/_/The+Last+Of+The+Real+Ones,Fall Out Boy
sugar honey ice & tea,0,766114,67441,,https://www.last.fm/music/Bring+Me+the+Horizon/_/sugar+honey+ice+&+tea,Bring Me the Horizon
Ridin' Solo,0,106019,36803,,https://www.last.fm/music/Jason+Derulo/_/Ridin%27+Solo,Jason Derulo
Hong Kong,0,40824,8547,,https://www.last.fm/music/C.+Tangana/_/Hong+Kong,C. Tangana
all my friends,0,638473,88394,,https://www.last.fm/music/21+Savage/_/all+my+friends,21 Savage
Only Love,240,2780619,409731,c2871cc0-c4ae-43fe-bab8-893934e380e3,https://www.last.fm/music/Ben+Howard/_/Only+Love,Ben Howard
You Might Think He Loves You for Your Money But I Know What He Really Loves You for It's Your Brand New Leopard Skin Pillbox Hat,0,825852,113212,,https://www.last.fm/music/Death+Grips/_/You+Might+Think+He+Loves+You+for+Your+Money+But+I+Know+What+He+Really+Loves+You+for+It%27s+Your+Brand+New+Leopard+Skin+Pillbox+Hat,Death Grips
Inordinary,0,102067,20871,,https://www.last.fm/music/Hayley+Williams/_/Inordinary,Hayley Williams
BedRock,287,938854,281516,4882a32c-b86e-4a47-8c0c-bd34858a5c1c,https://www.last.fm/music/Young+Money/_/BedRock,Young Money
rager teenager!,0,549374,61383,,https://www.last.fm/music/Troye+Sivan/_/rager+teenager%21,Troye Sivan
Turn Me On (feat. Vula),0,411558,70234,,https://www.last.fm/music/Riton/_/Turn+Me+On+(feat.+Vula),Riton
Brown Skin Girl,0,405425,61746,,https://www.last.fm/music/Blue+Ivy/_/Brown+Skin+Girl,Blue Ivy
HIT EM WHERE IT HURTS,0,100432,26476,,https://www.last.fm/music/PawPaw+Rod/_/HIT+EM+WHERE+IT+HURTS,PawPaw Rod
Work It,264,1083561,300275,c6b2d318-298d-492b-a547-d564fd2fa9fb,https://www.last.fm/music/Missy+Elliott/_/Work+It,Missy Elliott
My Demons,288,820854,88871,305a5060-3829-47c0-8b5f-8cc2e6486305,https://www.last.fm/music/Starset/_/My+Demons,Starset
Rainbow Bap,0,345646,48328,,https://www.last.fm/music/Jaden/_/Rainbow+Bap,Jaden
Fool,0,640897,105796,,https://www.last.fm/music/Frankie+Cosmos/_/Fool,Frankie Cosmos
Jubilee Line,0,367865,15672,,https://www.last.fm/music/Wilbur/_/Jubilee+Line,Wilbur
Leaders (feat. NAV),0,453344,53431,,https://www.last.fm/music/LIL+UZI+VERT/_/Leaders+(feat.+NAV),LIL UZI VERT
Runnin',293,1102150,220584,b87b574f-eb60-434c-9716-e2d2f9770e0e,https://www.last.fm/music/The+Pharcyde/_/Runnin%27,The Pharcyde
(Your Love Keeps Lifting Me) Higher & Higher,182,782822,173981,2179eec7-4b63-4533-b83e-3c2f19db2922,https://www.last.fm/music/Jackie+Wilson/_/(Your+Love+Keeps+Lifting+Me)+Higher+&+Higher,Jackie Wilson
Liquid Smooth,169,241327,34735,,https://www.last.fm/music/Mitski/_/Liquid+Smooth,Mitski
A Horse Named Cold Air,0,411513,70110,,https://www.last.fm/music/Mitski/_/A+Horse+Named+Cold+Air,Mitski
Milk and Cookies,0,716058,93519,,https://www.last.fm/music/Melanie+Martinez/_/Milk+and+Cookies,Melanie Martinez
Suddenly,0,537196,103680,,https://www.last.fm/music/Drugdealer/_/Suddenly,Drugdealer
Some,0,210004,35609,,https://www.last.fm/music/BOL4/_/Some,BOL4
Limelight,261,2016311,336161,ee231fbf-35c4-4087-8ea1-f0acb3ea75c0,https://www.last.fm/music/Rush/_/Limelight,Rush
Gemini Feed,0,1702521,143803,,https://www.last.fm/music/Banks/_/Gemini+Feed,Banks
Fallen Leaves,199,4182578,470070,eb400249-9db0-4189-9721-e89cfb74b81b,https://www.last.fm/music/Billy+Talent/_/Fallen+Leaves,Billy Talent
i don't wanna waste my time,0,658800,77276,,https://www.last.fm/music/Joji/_/i+don%27t+wanna+waste+my+time,Joji
03' Adolescence,264,618723,110477,921596b9-039a-4fc6-82f7-6dcd684911b4,https://www.last.fm/music/J.+Cole/_/03%27+Adolescence,J. Cole
My Dawg,0,342488,62941,,https://www.last.fm/music/21+Savage/_/My+Dawg,21 Savage
Chalk Tablet Towers (feat. St Vincent),0,210006,55984,,https://www.last.fm/music/Gorillaz/_/Chalk+Tablet+Towers+(feat.+St+Vincent),Gorillaz
Said Sum (feat. City Girls & DaBaby) - Remix,0,205497,37438,,https://www.last.fm/music/MoneyBagg+Yo/_/Said+Sum+(feat.+City+Girls+&+DaBaby)+-+Remix,MoneyBagg Yo
"Aaron Burr, Sir",0,739698,90965,,"https://www.last.fm/music/Lin-Manuel+Miranda/_/Aaron+Burr,+Sir",Lin-Manuel Miranda
Two Words,0,712565,160575,f6cc8417-e590-494c-aba9-e3cbc536442d,https://www.last.fm/music/Kanye+West/_/Two+Words,Kanye West
Sleepy Hollow,0,263571,41069,,https://www.last.fm/music/Trippie+Redd/_/Sleepy+Hollow,Trippie Redd
Midnight (feat. Liam Payne),0,336746,61701,,https://www.last.fm/music/Alesso/_/Midnight+(feat.+Liam+Payne),Alesso
Hide And Seek,266,6360039,754736,c257113a-c792-4f8d-b18f-2bf1fe8f863f,https://www.last.fm/music/Imogen+Heap/_/Hide+And+Seek,Imogen Heap
Feel,223,2601514,442601,6f99d9a8-8001-4166-974f-4580bbec8ad5,https://www.last.fm/music/Robbie+Williams/_/Feel,Robbie Williams
SWITCH IT UP | ZWITCH 1T UP,0,664773,78343,,https://www.last.fm/music/Denzel+Curry/_/SWITCH+IT+UP+%7C+ZWITCH+1T+UP,Denzel Curry
Just A Lover,0,112884,19635,,https://www.last.fm/music/Hayley+Williams/_/Just+A+Lover,Hayley Williams
33 “GOD”,0,1430852,187974,,https://www.last.fm/music/Bon+Iver/_/33+%E2%80%9CGOD%E2%80%9D,Bon Iver
Ritual,0,834810,101933,,https://www.last.fm/music/Ti%C3%ABsto/_/Ritual,Tiësto
Un Veneno - G-Mix,0,35355,8505,,https://www.last.fm/music/C.+Tangana/_/Un+Veneno+-+G-Mix,C. Tangana
Speechless,270,4312668,439694,50fbbc28-a40d-419b-889b-2b4b9bbd47ac,https://www.last.fm/music/Lady+Gaga/_/Speechless,Lady Gaga
Everyday,0,761123,116191,,https://www.last.fm/music/Logic/_/Everyday,Logic
Shake Me Down,211,2167585,351636,b8cc874b-dd1f-4034-9f7b-b4fa7e5a5216,https://www.last.fm/music/Cage+the+Elephant/_/Shake+Me+Down,Cage the Elephant
Pretty Girls,0,325421,36062,,https://www.last.fm/music/iann+dior/_/Pretty+Girls,iann dior
Who Shot Ya? - 2005 Remaster,0,171340,46772,,https://www.last.fm/music/The+Notorious+B.I.G./_/Who+Shot+Ya%3F+-+2005+Remaster,The Notorious B.I.G.
Hang Me Up to Dry,218,3702984,607733,84438609-d56f-4f83-ba2f-86dbc40a1a58,https://www.last.fm/music/Cold+War+Kids/_/Hang+Me+Up+to+Dry,Cold War Kids
Lion King On Ice,0,363234,65425,,https://www.last.fm/music/J.+Cole/_/Lion+King+On+Ice,J. Cole
<demons>,0,563499,59974,,https://www.last.fm/music/Kim+Petras/_/%3Cdemons%3E,Kim Petras
Put Me Thru,0,562098,93500,,https://www.last.fm/music/Anderson+.Paak/_/Put+Me+Thru,Anderson .Paak
Time,0,460384,55030,,https://www.last.fm/music/NF/_/Time,NF
Glimmer,0,519258,109345,,https://www.last.fm/music/Tame+Impala/_/Glimmer,Tame Impala
So Pretty,0,39240,10611,,https://www.last.fm/music/Reyanna+Maria/_/So+Pretty,Reyanna Maria
Truffle Butter,0,521634,109593,,https://www.last.fm/music/Nicki+Minaj/_/Truffle+Butter,Nicki Minaj
Last Kiss,0,3064047,498333,da0c35ce-5a36-47c4-8810-64f2ad643a94,https://www.last.fm/music/Pearl+Jam/_/Last+Kiss,Pearl Jam
River Flows in You,188,2777976,295050,6d82409c-5d42-4d8a-972d-1345c579b08d,https://www.last.fm/music/Yiruma/_/River+Flows+in+You,Yiruma
Suffragette City - 2012 Remaster,0,232865,67757,,https://www.last.fm/music/David+Bowie/_/Suffragette+City+-+2012+Remaster,David Bowie
Unfinished Sympathy - 2012 Mix/Master,0,122794,41926,,https://www.last.fm/music/Massive+Attack/_/Unfinished+Sympathy+-+2012+Mix%2FMaster,Massive Attack
Slide,0,425042,69982,,https://www.last.fm/music/H.E.R./_/Slide,H.E.R.
Conservation of Two,161,280292,55028,d2198a33-62c7-41da-90fd-c481c8b48d3d,https://www.last.fm/music/Sweet+Trip/_/Conservation+of+Two,Sweet Trip
Losers,0,74230,17548,,https://www.last.fm/music/Balthazar/_/Losers,Balthazar
100 Bad Days,0,551106,72490,,https://www.last.fm/music/AJR/_/100+Bad+Days,AJR
Vex Oh (feat. Eight9FLY),0,300321,45500,,https://www.last.fm/music/Kaytranada/_/Vex+Oh+(feat.+Eight9FLY),Kaytranada
Turn Me On (feat. Nicki Minaj),199,1908676,272582,,https://www.last.fm/music/David+Guetta/_/Turn+Me+On+(feat.+Nicki+Minaj),David Guetta
again,254,1341532,87759,952f5ace-fa17-4895-ba07-3c0012d43d60,https://www.last.fm/music/YUI/_/again,YUI
Love Her Madly,197,3407155,703539,9eb2e378-1d9c-43c7-b108-8003f9756c7f,https://www.last.fm/music/The+Doors/_/Love+Her+Madly,The Doors
Silver Soul,273,2916574,382689,642882be-6a84-493f-a446-ee9e87b3f8b9,https://www.last.fm/music/Beach+House/_/Silver+Soul,Beach House
Tell Me Why,200,1393062,214182,b3863134-0129-4b46-89b4-cb39a99f7f54,https://www.last.fm/music/Taylor+Swift/_/Tell+Me+Why,Taylor Swift
No Time For Tears,0,202723,29391,,https://www.last.fm/music/Nathan+Dawe/_/No+Time+For+Tears,Nathan Dawe
Satellite of Love,219,1976361,424824,ff0bf01e-4367-4f22-b316-4005b352d7a9,https://www.last.fm/music/Lou+Reed/_/Satellite+of+Love,Lou Reed
Losing You,262,1665476,205155,dd5d0c57-2b43-492f-988c-34c8a411a6e6,https://www.last.fm/music/Solange/_/Losing+You,Solange
High To Death,378,578699,71223,2bf5ad35-442f-45ac-9d3e-3384dcb6193c,https://www.last.fm/music/Car+Seat+Headrest/_/High+To+Death,Car Seat Headrest
Eye,0,639123,132686,,https://www.last.fm/music/Madvillain/_/Eye,Madvillain
How Bizarre,226,1037012,258214,7f2cdce5-962e-4a04-be41-74302d55c337,https://www.last.fm/music/OMC/_/How+Bizarre,OMC
Man to Man,0,490279,58655,,https://www.last.fm/music/Dorian+Electra/_/Man+to+Man,Dorian Electra
"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown)",0,232264,50143,,"https://www.last.fm/music/H.E.R./_/Slide+(Remix)+(feat.+Pop+Smoke,+A+Boogie+Wit+da+Hoodie+&+Chris+Brown)",H.E.R.
ScheiBe,0,166525,30647,,https://www.last.fm/music/Lady+Gaga/_/ScheiBe,Lady Gaga
(Everything I Do) I Do It for You,393,1759036,372898,8003d71b-d310-4f96-bb91-27d6008648e3,https://www.last.fm/music/Bryan+Adams/_/(Everything+I+Do)+I+Do+It+for+You,Bryan Adams
Partilhar,0,489329,52065,,https://www.last.fm/music/Rubel/_/Partilhar,Rubel
BFG Division,0,501076,71109,,https://www.last.fm/music/Mick+Gordon/_/BFG+Division,Mick Gordon
"Ay, DiOs Mío!",0,402472,49423,,"https://www.last.fm/music/Karol+G/_/Ay,+DiOs+M%C3%ADo%21",Karol G
Nectar,0,360178,24316,,https://www.last.fm/music/WAYV/_/Nectar,WAYV
The Grid,96,1845049,325804,15d45d57-f939-4279-8305-2e660d2f7f0c,https://www.last.fm/music/Daft+Punk/_/The+Grid,Daft Punk
No Excuses,297,2889726,452121,ec2fd13b-c116-4647-aad0-5038da88d734,https://www.last.fm/music/Alice+in+Chains/_/No+Excuses,Alice in Chains
The House of Wolves,205,1715313,152056,7072ec63-fdf0-4b2d-aac0-2a705a34ef0a,https://www.last.fm/music/Bring+Me+the+Horizon/_/The+House+of+Wolves,Bring Me the Horizon
OMG What's Happening,0,483501,47120,,https://www.last.fm/music/Ava+Max/_/OMG+What%27s+Happening,Ava Max
Maze in the Mirror,0,597609,33812,,https://www.last.fm/music/TOMORROW+X+TOGETHER/_/Maze+in+the+Mirror,TOMORROW X TOGETHER
RIP ROACH,0,263605,45164,,https://www.last.fm/music/xxxtentacion/_/RIP+ROACH,xxxtentacion
Lie Lie Lie,0,151261,24162,,https://www.last.fm/music/Joshua+Bassett/_/Lie+Lie+Lie,Joshua Bassett
Moment,0,339028,44230,,https://www.last.fm/music/Victoria+Mon%C3%A9t/_/Moment,Victoria Monét
You Probably Couldn't See for the Lights but You Were Staring Straight at Me,140,4319570,659692,b8102a5c-cbd4-4371-afa2-b6a7c8af041f,https://www.last.fm/music/Arctic+Monkeys/_/You+Probably+Couldn%27t+See+for+the+Lights+but+You+Were+Staring+Straight+at+Me,Arctic Monkeys
Memories (feat. Kid Cudi) - 2021 Remix,0,71093,26143,,https://www.last.fm/music/David+Guetta/_/Memories+(feat.+Kid+Cudi)+-+2021+Remix,David Guetta
Forgotten,194,3916955,572973,241e711d-e836-433c-b4bd-b2340f199f7b,https://www.last.fm/music/Linkin+Park/_/Forgotten,Linkin Park
Do Not Fire!,0,633356,144499,,https://www.last.fm/music/Madvillain/_/Do+Not+Fire%21,Madvillain
Heading for the Door,188,428765,63385,50171fff-742a-4d20-8271-0482bd00f7ea,https://www.last.fm/music/Duster/_/Heading+for+the+Door,Duster
White Tee,0,381788,30199,,https://www.last.fm/music/Corpse/_/White+Tee,Corpse
Only Time,220,2407526,390364,a54d144b-f0a0-4fc2-a3d2-da5af06553c6,https://www.last.fm/music/Enya/_/Only+Time,Enya
Fear Inoculum,0,1155253,136592,,https://www.last.fm/music/Tool/_/Fear+Inoculum,Tool
Plantasia,201,335409,66109,f291d6e5-154c-4f2a-b616-b054c3c9eb4c,https://www.last.fm/music/Mort+Garson/_/Plantasia,Mort Garson
Livgardet,0,26383,8454,,https://www.last.fm/music/Sabaton/_/Livgardet,Sabaton
Screens,0,97666,28377,,https://www.last.fm/music/Weezer/_/Screens,Weezer
Ballad of Big Nothing,168,2035705,288620,2257b102-78fb-4a94-b308-a9e654296cc2,https://www.last.fm/music/Elliott+Smith/_/Ballad+of+Big+Nothing,Elliott Smith
We On,230,482324,51183,f8dc4c42-d2ed-4765-88cd-4025bc22bfd0,https://www.last.fm/music/BTS/_/We+On,BTS
Crazy = Genius,0,267602,51794,,https://www.last.fm/music/Panic%21+at+the+Disco/_/Crazy+=+Genius,Panic! at the Disco
Legend Has It,0,1183060,147968,,https://www.last.fm/music/Run+the+Jewels/_/Legend+Has+It,Run the Jewels
Consequences,0,1319085,112360,,https://www.last.fm/music/Camila+Cabello/_/Consequences,Camila Cabello
Patek,0,389976,51541,,https://www.last.fm/music/Future/_/Patek,Future
Drown,0,511846,74489,,https://www.last.fm/music/Cuco/_/Drown,Cuco
Drunk And Hot Girls,0,3318198,149891,,https://www.last.fm/music/Kanye+West/_/Drunk+And+Hot+Girls,Kanye West
$outh $ide $uicide,0,503475,52336,,https://www.last.fm/music/$uicideboy$/_/$outh+$ide+$uicide,$uicideboy$
astrid,0,326911,20914,,https://www.last.fm/music/Glaive/_/astrid,Glaive
Shadowboxin',210,134585,38075,,https://www.last.fm/music/GZA/_/Shadowboxin%27,GZA
Lo/Hi,0,710719,124152,,https://www.last.fm/music/The+Black+Keys/_/Lo%2FHi,The Black Keys
IZ-US,177,789812,157395,b2005b40-183f-41e9-997f-3bd0c532fae8,https://www.last.fm/music/Aphex+Twin/_/IZ-US,Aphex Twin
Yoshi City,0,931829,88717,5412c733-2afb-4f19-9179-16e553c6c38b,https://www.last.fm/music/Yung+Lean/_/Yoshi+City,Yung Lean
FLICKER,0,382471,22249,,https://www.last.fm/music/ENHYPEN/_/FLICKER,ENHYPEN
I Wouldn't Ask You,0,439767,64611,,https://www.last.fm/music/Clairo/_/I+Wouldn%27t+Ask+You,Clairo
Steam Machine,437,965296,254993,0ca77e5a-1c86-440b-a8e4-fa8c4b296c9c,https://www.last.fm/music/Daft+Punk/_/Steam+Machine,Daft Punk
Always,354,2877566,476821,8972af98-8320-4e85-996f-36e7fecb508b,https://www.last.fm/music/Bon+Jovi/_/Always,Bon Jovi
"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",0,155728,45943,,https://www.last.fm/music/Bee+Gees/_/How+Deep+Is+Your+Love+-+From+%22Saturday+Night+Fever%22+Soundtrack,Bee Gees
Hero,186,3192748,403186,361105bc-7502-4234-ada6-7768b212f2de,https://www.last.fm/music/Skillet/_/Hero,Skillet
I Don't Love,366,762972,99897,62cc11d8-724c-41a6-baba-037129d78af0,https://www.last.fm/music/Have+a+Nice+Life/_/I+Don%27t+Love,Have a Nice Life
MeGaLoVania,0,551373,66545,,https://www.last.fm/music/Toby+Fox/_/MeGaLoVania,Toby Fox
Inglorious (feat. Skepta),0,508688,67338,,https://www.last.fm/music/slowthai/_/Inglorious+(feat.+Skepta),slowthai
Nicotine,186,1362483,147941,368ec978-01e8-4eb1-bc48-536409336efb,https://www.last.fm/music/Panic%21+at+the+Disco/_/Nicotine,Panic! at the Disco
Drop the Guillotine,0,409074,59005,,https://www.last.fm/music/Peach+Pit/_/Drop+the+Guillotine,Peach Pit
ABC,178,2593401,654069,9e86a091-2381-477e-91aa-707749078988,https://www.last.fm/music/The+Jackson+5/_/ABC,The Jackson 5
I Want You to Want Me,220,1356329,315182,8d705aa3-b07e-47d0-af0d-83f35dfb69e5,https://www.last.fm/music/Cheap+Trick/_/I+Want+You+to+Want+Me,Cheap Trick
Like This,0,24494,8423,,https://www.last.fm/music/2KBABY/_/Like+This,2KBABY
Soul Kitchen,215,3047436,558203,d9632f53-33d2-43ea-abee-69770e5bfd01,https://www.last.fm/music/The+Doors/_/Soul+Kitchen,The Doors
"HALA HALA (Hearts Awakened, Live Alive)",0,723694,39859,,"https://www.last.fm/music/Ateez/_/HALA+HALA+(Hearts+Awakened,+Live+Alive)",Ateez
"For a Pessimist, I'm Pretty Optimistic",273,3387174,404062,66ce6a30-6f54-4598-8cd4-84e190ac7a6c,"https://www.last.fm/music/Paramore/_/For+a+Pessimist,+I%27m+Pretty+Optimistic",Paramore
Pyro,250,3880534,473869,13eca25f-802f-4b46-882d-27000eca6fdf,https://www.last.fm/music/Kings+of+Leon/_/Pyro,Kings of Leon
ALL IN,0,322391,21317,,https://www.last.fm/music/STRAY+KIDS/_/ALL+IN,STRAY KIDS
L.A. Woman,469,2994075,601682,bd4cdbe6-4f99-43c8-acbf-1d3bbecfe5f3,https://www.last.fm/music/The+Doors/_/L.A.+Woman,The Doors
Gangnam Style (강남스타일),220,191058,41843,882ce25d-51b9-4fe5-bbdf-16e661df0822,https://www.last.fm/music/Psy/_/Gangnam+Style+(%EA%B0%95%EB%82%A8%EC%8A%A4%ED%83%80%EC%9D%BC),Psy
Here With Me,0,910147,134272,,https://www.last.fm/music/Marshmello/_/Here+With+Me,Marshmello
Operation Lifesaver aka Mint Test,90,783329,177803,a844e477-a037-4926-babf-644052a705f5,https://www.last.fm/music/Madvillain/_/Operation+Lifesaver+aka+Mint+Test,Madvillain
Snow On Tha Bluff,0,381772,74322,,https://www.last.fm/music/J.+Cole/_/Snow+On+Tha+Bluff,J. Cole
"Jumpin', Jumpin'",311,1087110,326290,,"https://www.last.fm/music/Destiny%27s+Child/_/Jumpin%27,+Jumpin%27",Destiny's Child
Smoke on the Water,342,4680947,958920,9f6d644d-b1f9-4c29-8e7d-18cf12434d7b,https://www.last.fm/music/Deep+Purple/_/Smoke+on+the+Water,Deep Purple
All Night,0,847575,151673,,https://www.last.fm/music/The+Vamps/_/All+Night,The Vamps
24/7=heaven,226,435668,49888,,https://www.last.fm/music/BTS/_/24%2F7=heaven,BTS
Brown Sugar - 2009 Mix,0,135600,50144,,https://www.last.fm/music/The+Rolling+Stones/_/Brown+Sugar+-+2009+Mix,The Rolling Stones
Shutdown,0,786140,120813,,https://www.last.fm/music/Skepta/_/Shutdown,Skepta
hate u love u,0,476411,105890,,https://www.last.fm/music/olivia+o%27brien/_/hate+u+love+u,olivia o'brien
Chosen 1,0,321845,26580,,https://www.last.fm/music/Polo+G/_/Chosen+1,Polo G
Love Dies Young,0,59248,23344,,https://www.last.fm/music/Foo+Fighters/_/Love+Dies+Young,Foo Fighters
Not Today,0,965540,129476,,https://www.last.fm/music/Twenty+One+Pilots/_/Not+Today,Twenty One Pilots
ROS,0,414116,60887,,https://www.last.fm/music/Mac+Miller/_/ROS,Mac Miller
Lonesome Town,0,855920,244593,0dece038-3a00-4632-ac2a-b7d26b30fd70,https://www.last.fm/music/Ricky+Nelson/_/Lonesome+Town,Ricky Nelson
I Wish,252,1344416,329161,82beac3a-ccc4-4ae5-ad54-8f01555845a3,https://www.last.fm/music/Stevie+Wonder/_/I+Wish,Stevie Wonder
Envy Me,0,528491,68932,,https://www.last.fm/music/Calboy/_/Envy+Me,Calboy
Too Late To Say Goodbye,0,657309,118349,,https://www.last.fm/music/Cage+the+Elephant/_/Too+Late+To+Say+Goodbye,Cage the Elephant
All Around Me,198,3021289,412031,97c21d47-36dd-4998-8ca4-b1fb845ff6cc,https://www.last.fm/music/Flyleaf/_/All+Around+Me,Flyleaf
Gold,0,1639630,248416,,https://www.last.fm/music/Kiiara/_/Gold,Kiiara
Have Mercy,0,136443,32092,,https://www.last.fm/music/Cordae/_/Have+Mercy,Cordae
Los Tontos,0,40316,8389,,https://www.last.fm/music/C.+Tangana/_/Los+Tontos,C. Tangana
Money Talks (feat. Dave),0,94070,15109,,https://www.last.fm/music/Fredo/_/Money+Talks+(feat.+Dave),Fredo
Real Nega,0,699789,84898,,https://www.last.fm/music/JPEGMAFIA/_/Real+Nega,JPEGMAFIA
Miss a Thing,0,386768,43768,,https://www.last.fm/music/Kylie+Minogue/_/Miss+a+Thing,Kylie Minogue
The Boy with the Thorn in His Side - 2011 Remaster,0,300588,61891,,https://www.last.fm/music/The+Smiths/_/The+Boy+with+the+Thorn+in+His+Side+-+2011+Remaster,The Smiths
Forgiveness,0,858351,108613,,https://www.last.fm/music/Paramore/_/Forgiveness,Paramore
Get Busy,0,1599211,419007,04d58aaa-94d8-4dcb-9526-64b977f15463,https://www.last.fm/music/Sean+Paul/_/Get+Busy,Sean Paul
Cissy Strut,187,824661,216580,6a2a6cc4-dfdd-41e4-879f-e0f959a76253,https://www.last.fm/music/The+Meters/_/Cissy+Strut,The Meters
Power,0,1126344,99461,,https://www.last.fm/music/Little+Mix/_/Power,Little Mix
